game_pk,game_date_utc,status,venue_name,home_team_id,home_team_name,home_team_abbrev,away_team_id,away_team_name,away_team_abbrev,home_probable_pitcher_id,home_probable_pitcher_name,away_probable_pitcher_id,away_probable_pitcher_name,home_score,away_score,target_home_team_win,is_doubleheader,home_team_games_played,home_team_wins,home_team_losses,home_team_win_pct,home_team_runs_scored_avg,home_team_runs_allowed_avg,home_team_run_diff_avg,home_team_recent_games,home_team_recent_win_pct,home_team_recent_runs_scored_avg,home_team_recent_runs_allowed_avg,home_team_recent_run_diff_avg,home_team_streak,home_team_home_win_pct,home_team_away_win_pct,home_team_home_runs_scored_avg,home_team_home_runs_allowed_avg,home_team_away_runs_scored_avg,home_team_away_runs_allowed_avg,home_team_one_run_win_pct,home_team_recent3_win_pct,home_team_recent5_win_pct,home_team_recent3_runs_scored_avg,home_team_recent3_runs_allowed_avg,home_team_recent5_runs_scored_avg,home_team_recent5_runs_allowed_avg,home_team_pythag_win_pct,home_team_carryover_weight,home_team_rest_days,home_team_played_yesterday,home_team_games_last_7_days,home_team_travel_distance_km,home_team_last_game_was_home,home_team_last_game_margin,home_team_last_game_runs_scored,home_team_last_game_runs_allowed,home_team_last_game_won,away_team_games_played,away_team_wins,away_team_losses,away_team_win_pct,away_team_runs_scored_avg,away_team_runs_allowed_avg,away_team_run_diff_avg,away_team_recent_games,away_team_recent_win_pct,away_team_recent_runs_scored_avg,away_team_recent_runs_allowed_avg,away_team_recent_run_diff_avg,away_team_streak,away_team_home_win_pct,away_team_away_win_pct,away_team_home_runs_scored_avg,away_team_home_runs_allowed_avg,away_team_away_runs_scored_avg,away_team_away_runs_allowed_avg,away_team_one_run_win_pct,away_team_recent3_win_pct,away_team_recent5_win_pct,away_team_recent3_runs_scored_avg,away_team_recent3_runs_allowed_avg,away_team_recent5_runs_scored_avg,away_team_recent5_runs_allowed_avg,away_team_pythag_win_pct,away_team_carryover_weight,away_team_rest_days,away_team_played_yesterday,away_team_games_last_7_days,away_team_travel_distance_km,away_team_last_game_was_home,away_team_last_game_margin,away_team_last_game_runs_scored,away_team_last_game_runs_allowed,away_team_last_game_won,home_standings_wins,home_standings_losses,home_standings_games_played,home_standings_win_pct,home_standings_run_diff,home_standings_pythag_win_pct,home_standings_carryover_weight,home_standings_league_id,home_standings_division_id,home_standings_league_rank,home_standings_league_games_back,home_standings_division_rank,home_standings_division_games_back,away_standings_wins,away_standings_losses,away_standings_games_played,away_standings_win_pct,away_standings_run_diff,away_standings_pythag_win_pct,away_standings_carryover_weight,away_standings_league_id,away_standings_division_id,away_standings_league_rank,away_standings_league_games_back,away_standings_division_rank,away_standings_division_games_back,h2h_games,h2h_recent_games,h2h_home_team_recent_win_pct,h2h_home_team_recent_run_diff_avg,h2h_last_meeting_home_team_won,home_boxscore_recent_games,home_boxscore_carryover_weight,home_boxscore_batting_runs_avg,home_boxscore_batting_hits_avg,home_boxscore_batting_walks_avg,home_boxscore_batting_strikeouts_avg,home_boxscore_batting_home_runs_avg,home_boxscore_batting_doubles_avg,home_boxscore_batting_triples_avg,home_boxscore_batting_stolen_bases_avg,home_boxscore_batting_left_on_base_avg,home_boxscore_batting_at_bats_avg,home_boxscore_batting_obp_proxy_avg,home_boxscore_batting_slg_proxy_avg,home_boxscore_pitching_runs_allowed_avg,home_boxscore_pitching_hits_allowed_avg,home_boxscore_pitching_walks_allowed_avg,home_boxscore_pitching_strikeouts_avg,home_boxscore_pitching_home_runs_allowed_avg,home_boxscore_fielding_errors_avg,away_boxscore_recent_games,away_boxscore_carryover_weight,away_boxscore_batting_runs_avg,away_boxscore_batting_hits_avg,away_boxscore_batting_walks_avg,away_boxscore_batting_strikeouts_avg,away_boxscore_batting_home_runs_avg,away_boxscore_batting_doubles_avg,away_boxscore_batting_triples_avg,away_boxscore_batting_stolen_bases_avg,away_boxscore_batting_left_on_base_avg,away_boxscore_batting_at_bats_avg,away_boxscore_batting_obp_proxy_avg,away_boxscore_batting_slg_proxy_avg,away_boxscore_pitching_runs_allowed_avg,away_boxscore_pitching_hits_allowed_avg,away_boxscore_pitching_walks_allowed_avg,away_boxscore_pitching_strikeouts_avg,away_boxscore_pitching_home_runs_allowed_avg,away_boxscore_fielding_errors_avg,home_bullpen_recent_games,home_bullpen_games_with_relief,home_bullpen_relievers_used,home_bullpen_innings_pitched,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_pitches,home_bullpen_avg_relievers_per_game,home_bullpen_carryover_weight,away_bullpen_recent_games,away_bullpen_games_with_relief,away_bullpen_relievers_used,away_bullpen_innings_pitched,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_pitches,away_bullpen_avg_relievers_per_game,away_bullpen_carryover_weight,home_pitcher_recent_appearances,home_pitcher_recent_innings_pitched,home_pitcher_recent_era,home_pitcher_recent_whip,home_pitcher_recent_k_per_9,home_pitcher_recent_bb_per_9,home_pitcher_recent_hr_per_9,home_pitcher_recent_strikeouts,home_pitcher_recent_walks,home_pitcher_recent_hits_allowed,home_pitcher_recent_pitches,home_pitcher_recent_batters_faced,home_pitcher_season_appearances,home_pitcher_season_innings_pitched,home_pitcher_season_era,home_pitcher_season_whip,home_pitcher_season_k_per_9,home_pitcher_season_bb_per_9,home_pitcher_season_hr_per_9,home_pitcher_days_since_last_appearance,home_pitcher_last_appearance_innings_pitched,home_pitcher_last_appearance_earned_runs,home_pitcher_last_appearance_hits,home_pitcher_last_appearance_walks,home_pitcher_last_appearance_strikeouts,home_pitcher_last_appearance_pitches,away_pitcher_recent_appearances,away_pitcher_recent_innings_pitched,away_pitcher_recent_era,away_pitcher_recent_whip,away_pitcher_recent_k_per_9,away_pitcher_recent_bb_per_9,away_pitcher_recent_hr_per_9,away_pitcher_recent_strikeouts,away_pitcher_recent_walks,away_pitcher_recent_hits_allowed,away_pitcher_recent_pitches,away_pitcher_recent_batters_faced,away_pitcher_season_appearances,away_pitcher_season_innings_pitched,away_pitcher_season_era,away_pitcher_season_whip,away_pitcher_season_k_per_9,away_pitcher_season_bb_per_9,away_pitcher_season_hr_per_9,away_pitcher_days_since_last_appearance,away_pitcher_last_appearance_innings_pitched,away_pitcher_last_appearance_earned_runs,away_pitcher_last_appearance_hits,away_pitcher_last_appearance_walks,away_pitcher_last_appearance_strikeouts,away_pitcher_last_appearance_pitches,home_pitcher_profile_age,home_pitcher_profile_height_inches,home_pitcher_profile_weight_lbs,home_pitcher_profile_throws_right,home_pitcher_profile_throws_left,home_pitcher_profile_bats_right,home_pitcher_profile_bats_left,away_pitcher_profile_age,away_pitcher_profile_height_inches,away_pitcher_profile_weight_lbs,away_pitcher_profile_throws_right,away_pitcher_profile_throws_left,away_pitcher_profile_bats_right,away_pitcher_profile_bats_left
824861,2026-03-31T22:35:00+00:00,Scheduled,Oriole Park at Camden Yards,110,Baltimore Orioles,BAL,140,Texas Rangers,TEX,621107,Zach Eflin,594798,Jacob deGrom,,,,0,0.7,0.35,0.35,0.5,7.0,5.0,2.0,0.7,0.5,7.0,5.0,2.0,-0.35,,0.5,,,7.0,5.0,,0.5,0.5,7.0,5.0,7.0,5.0,0.6622,0.35,,,0,,,,,,,0.7,0.35,0.35,0.5,3.0,3.0,0.0,0.7,0.5,3.0,3.0,0.0,0.35,0.5,,3.0,3.0,,,,0.5,0.5,3.0,3.0,3.0,3.0,0.5,0.35,,,0,,,,,,,0.35,0.35,0.7,0.5,1.4,0.6622,0.35,103,201,6,0.175,3,0.175,0.35,0.35,0.7,0.5,0.0,0.5,0.35,103,200,8,0.175,3,0.0,7,7,0.7143,1.8571,0,0.7,0.35,7.0,8.5,4.5,8.5,3.5,0.5,0.0,0.0,13.5,34.0,0.322,0.5265,5.0,9.0,4.0,6.0,0.5,1.0,0.7,0.35,3.0,7.5,2.5,5.0,1.0,1.0,0.0,1.0,10.5,31.0,0.3004,0.3798,3.0,7.0,2.5,10.0,1.0,0.0,0.7,0.7,2.1,2.6833,3.5217,1.9565,8.2174,48.3,3.0,0.35,0.7,0.7,3.15,2.45,3.8571,1.4286,9.0,44.8,4.5,0.35,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,31,78.0,220.0,1,0,1,0,37,76.0,180.0,1,0,0,1
824537,2026-03-31T22:40:00+00:00,Scheduled,Great American Ball Park,113,Cincinnati Reds,CIN,134,Pittsburgh Pirates,PIT,682227,Brandon Williamson,696149,Bubba Chandler,,,,0,0.35,0.0,0.35,0.0,4.0,6.0,-2.0,0.35,0.0,4.0,6.0,-2.0,-0.35,0.0,,4.0,6.0,,,,0.0,0.0,4.0,6.0,4.0,6.0,0.3077,0.35,,,0,,,,,,,0.7,0.35,0.35,0.5,4.0,4.0,0.0,0.7,0.5,4.0,4.0,0.0,0.35,,0.5,,,4.0,4.0,0.5,0.5,0.5,4.0,4.0,4.0,4.0,0.5,0.35,,,0,,,,,,,0.0,0.35,0.35,0.0,-0.7,0.3077,0.35,104,205,12,0.875,4,0.35,0.35,0.35,0.7,0.5,0.0,0.5,0.35,104,205,8,0.7,2,0.175,13,13,0.3846,0.1538,0,0.35,0.35,4.0,8.0,4.0,8.0,0.0,1.0,0.0,0.0,10.0,33.0,0.3243,0.2727,6.0,6.0,2.0,17.0,2.0,0.0,0.7,0.35,4.0,5.5,6.0,8.5,1.0,1.0,0.0,4.0,18.5,32.0,0.3026,0.2957,4.0,7.0,5.0,9.0,0.5,0.5,0.35,0.35,1.75,1.4,9.0,1.0,20.25,25.9,5.0,0.35,0.7,0.7,2.8,1.9833,7.9412,2.2941,11.1176,45.15,4.0,0.35,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,27,78.0,210.0,0,1,1,0,23,75.0,206.0,1,0,0,0
823485,2026-03-31T22:40:00+00:00,Scheduled,Citizens Bank Park,143,Philadelphia Phillies,PHI,120,Washington Nationals,WSH,691725,Andrew Painter,676571,PJ Poulin,,,,0,0.35,0.35,0.0,1.0,7.0,3.0,4.0,0.35,1.0,7.0,3.0,4.0,0.35,,1.0,,,7.0,3.0,,1.0,1.0,7.0,3.0,7.0,3.0,0.8448,0.35,,,0,,,,,,,0.35,0.0,0.35,0.0,3.0,7.0,-4.0,0.35,0.0,3.0,7.0,-4.0,-0.35,0.0,,3.0,7.0,,,,0.0,0.0,3.0,7.0,3.0,7.0,0.1552,0.35,,,0,,,,,,,0.35,0.0,0.35,1.0,1.4,0.8448,0.35,104,204,3,0.525,1,0.0,0.0,0.35,0.35,0.0,-1.4,0.1552,0.35,104,204,14,0.875,4,0.35,14,14,0.7143,1.7143,1,0.35,0.35,7.0,8.0,6.0,19.0,2.0,2.0,1.0,1.0,16.0,37.0,0.3256,0.4865,3.0,5.0,3.0,13.0,1.0,0.0,0.35,0.35,3.0,5.0,3.0,13.0,1.0,1.0,0.0,3.0,16.0,33.0,0.2222,0.2727,7.0,8.0,6.0,19.0,2.0,0.0,0.35,0.35,1.4,1.4,4.5,1.0,11.25,25.9,4.0,0.35,0.35,0.35,1.75,1.4,13.5,3.25,13.5,35.0,5.0,0.35,0,,,,,,,,,,,,0,,,,,,,,,,,,,,2,1.6667,0.0,1.8,5.4,10.8,0.0,1.0,2.0,1.0,38.0,8.0,2,1.6667,0.0,1.8,5.4,10.8,0.0,2,0.6667,0.0,0.0,1.0,1.0,14.0,22,79.0,215.0,1,0,1,0,29,73.0,195.0,0,1,1,0
823888,2026-03-31T22:40:00+00:00,Scheduled,loanDepot park,146,Miami Marlins,MIA,145,Chicago White Sox,CWS,676083,Janson Junk,607200,Erick Fedde,,,,0,0.7,0.35,0.35,0.5,4.0,4.0,0.0,0.7,0.5,4.0,4.0,0.0,-0.35,0.5,,4.0,4.0,,,0.5,0.5,0.5,4.0,4.0,4.0,4.0,0.5,0.35,,,0,,,,,,,0.35,0.35,0.0,1.0,8.0,1.0,7.0,0.35,1.0,8.0,1.0,7.0,0.35,1.0,,8.0,1.0,,,,1.0,1.0,8.0,1.0,8.0,1.0,0.9846,0.35,,,0,,,,,,,0.35,0.35,0.7,0.5,0.0,0.5,0.35,104,204,7,0.7,2,0.175,0.35,0.0,0.35,1.0,2.45,0.9846,0.35,103,202,1,0.0,1,0.0,3,3,0.6667,1.0,1,0.7,0.35,4.0,7.0,5.0,9.0,0.5,1.0,0.5,0.5,13.5,30.5,0.3362,0.3441,4.0,5.5,6.0,8.5,1.0,2.0,0.35,0.35,8.0,9.0,2.0,6.0,3.0,2.0,0.0,0.0,8.0,33.0,0.3143,0.6061,1.0,5.0,2.0,10.0,1.0,0.0,0.7,0.7,1.75,2.9167,2.16,1.08,6.48,44.1,2.5,0.35,0.35,0.35,1.4,1.05,3.0,1.3333,21.0,23.8,4.0,0.35,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,30,74.0,197.0,1,0,1,0,33,76.0,205.0,1,0,1,0
822836,2026-03-31T23:07:00+00:00,Scheduled,Rogers Centre,141,Toronto Blue Jays,TOR,115,Colorado Rockies,COL,453286,Max Scherzer,663372,Ryan Feltner,,,,0,0.7,0.35,0.35,0.5,5.0,7.0,-2.0,0.7,0.5,5.0,7.0,-2.0,0.35,0.5,,5.0,7.0,,,,0.5,0.5,5.0,7.0,5.0,7.0,0.3378,0.35,,,0,,,,,,,0.35,0.0,0.35,0.0,2.0,3.0,-1.0,0.35,0.0,2.0,3.0,-1.0,-0.35,,0.0,,,2.0,3.0,0.0,0.0,0.0,2.0,3.0,2.0,3.0,0.3077,0.35,,,0,,,,,,,0.35,0.35,0.7,0.5,-1.4,0.3378,0.35,103,201,10,0.175,5,0.175,0.0,0.35,0.35,0.0,-0.35,0.3077,0.35,104,203,11,0.875,5,0.875,3,3,0.6667,-0.3333,1,0.7,0.35,5.0,9.0,4.0,6.0,0.5,1.5,0.0,0.5,15.0,31.0,0.3661,0.375,7.0,8.5,4.5,8.5,3.5,0.5,0.35,0.35,2.0,7.0,3.0,12.0,0.0,3.0,0.0,2.0,16.0,32.0,0.2857,0.3125,3.0,7.0,1.0,9.0,1.0,1.0,0.7,0.7,2.8,2.45,7.7143,1.5714,10.2857,52.85,4.0,0.35,0.35,0.35,1.05,0.7,13.5,3.0,9.0,14.0,3.0,0.35,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,41,75.0,208.0,1,0,1,0,29,76.0,190.0,1,0,1,0
824942,2026-03-31T23:15:00+00:00,Scheduled,Truist Park,144,Atlanta Braves,ATL,133,Athletics,ATH,660761,José Suarez,650644,Aaron Civale,,,,0,0.7,0.0,0.7,0.0,3.5,5.5,-2.0,0.7,0.0,3.5,5.5,-2.0,-0.7,,0.0,,,3.5,5.5,0.0,0.0,0.0,3.5,5.5,3.5,5.5,0.2882,0.35,,,0,,,,,,,0.7,0.35,0.35,0.5,4.5,2.0,2.5,0.7,0.5,4.5,2.0,2.5,0.35,,0.5,,,4.5,2.0,,0.5,0.5,4.5,2.0,4.5,2.0,0.8351,0.35,,,0,,,,,,,0.0,0.7,0.7,0.0,-1.4,0.2882,0.35,104,204,15,1.05,5,0.525,0.35,0.35,0.7,0.5,1.75,0.8351,0.35,103,200,5,0.175,1,0.0,3,3,0.6667,0.6667,1,0.7,0.35,3.5,6.0,5.0,11.5,1.5,0.5,0.0,0.0,14.5,33.5,0.2835,0.3263,5.5,10.0,2.0,6.0,1.5,0.0,0.7,0.35,4.5,7.5,3.0,7.5,2.5,1.0,0.0,0.0,8.0,33.5,0.2643,0.4578,2.0,5.0,5.0,10.0,1.0,0.5,0.7,0.7,2.45,2.1,7.5,1.0,6.0,28.35,3.5,0.35,0.7,0.7,2.1,1.75,5.4,1.8,9.0,37.45,3.0,0.35,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,28,70.0,225.0,0,1,0,1,30,73.0,245.0,1,0,1,0
824699,2026-03-31T23:40:00+00:00,Scheduled,Wrigley Field,112,Chicago Cubs,CHC,108,Los Angeles Angels,LAA,592791,Jameson Taillon,667755,José Soriano,,,,0,1.4,0.35,1.05,0.25,3.75,6.0,-2.25,1.4,0.25,3.75,6.0,-2.25,-0.35,0.0,0.5,2.0,5.0,5.5,7.0,,0.3333,0.25,4.6667,6.6667,3.75,6.0,0.2809,0.35,,,0,,,,,,,0.35,0.0,0.35,0.0,1.0,8.0,-7.0,0.35,0.0,1.0,8.0,-7.0,-0.35,,0.0,,,1.0,8.0,,0.0,0.0,1.0,8.0,1.0,8.0,0.0154,0.35,,,0,,,,,,,0.35,1.05,1.4,0.25,-3.15,0.2809,0.35,104,205,10,1.05,3,0.525,0.0,0.35,0.35,0.0,-2.45,0.0154,0.35,103,200,15,0.35,5,0.175,3,3,0.6667,0.6667,1,1.4,0.35,3.75,6.5,4.5,9.0,0.25,2.0,0.0,1.5,16.0,34.0,0.2695,0.2569,6.0,9.25,4.5,7.25,1.5,0.5,0.35,0.35,1.0,5.0,2.0,10.0,1.0,1.0,0.0,0.0,13.0,32.0,0.2059,0.2812,8.0,9.0,2.0,6.0,3.0,0.0,1.4,1.4,4.9,6.1833,4.5849,1.6415,9.6792,119.7,3.5,0.35,0.35,0.35,0.7,0.7,22.5,3.0,4.5,15.05,2.0,0.35,0,,,,,,,,,,,,0,,,,,,,,,,,,,,1,6.0,0.0,1.0,10.5,6.0,0.0,7.0,4.0,2.0,91.0,24.0,1,6.0,0.0,1.0,10.5,6.0,0.0,5,6.0,0.0,2.0,4.0,7.0,91.0,34,77.0,230.0,1,0,1,0,27,75.0,220.0,1,0,1,0
823807,2026-03-31T23:40:00+00:00,Scheduled,American Family Field,158,Milwaukee Brewers,MIL,139,Tampa Bay Rays,TB,605540,Brandon Woodruff,663556,Shane McClanahan,,,,0,0.35,0.0,0.35,0.0,2.0,4.0,-2.0,0.35,0.0,2.0,4.0,-2.0,-0.35,,0.0,,,2.0,4.0,,0.0,0.0,2.0,4.0,2.0,4.0,0.2,0.35,,,0,,,,,,,0.35,0.35,0.0,1.0,3.0,2.0,1.0,0.35,1.0,3.0,2.0,1.0,0.35,1.0,,3.0,2.0,,,1.0,1.0,1.0,3.0,2.0,3.0,2.0,0.6923,0.35,,,0,,,,,,,0.0,0.35,0.35,0.0,-0.7,0.2,0.35,104,205,13,0.875,5,0.35,0.35,0.0,0.35,1.0,0.35,0.6923,0.35,103,201,4,0.0,2,0.0,3,3,0.6667,3.6667,1,0.35,0.35,2.0,7.0,4.0,13.0,1.0,1.0,0.0,1.0,18.0,33.0,0.2973,0.3333,4.0,7.0,4.0,10.0,2.0,1.0,0.35,0.35,3.0,7.0,1.0,9.0,1.0,1.0,0.0,0.0,10.0,30.0,0.2581,0.3667,2.0,7.0,3.0,12.0,0.0,1.0,0.35,0.35,1.4,1.05,6.0,2.0,6.0,22.05,4.0,0.35,0.35,0.35,1.05,1.05,0.0,1.0,12.0,16.8,3.0,0.35,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,33,76.0,241.0,1,0,0,1,28,75.0,210.0,0,1,0,1
823077,2026-03-31T23:45:00+00:00,Scheduled,Busch Stadium,138,St. Louis Cardinals,STL,121,New York Mets,NYM,669467,Andre Pallante,673540,Kodai Senga,,,,0,0.35,0.35,0.0,1.0,5.0,3.0,2.0,0.35,1.0,5.0,3.0,2.0,0.35,1.0,,5.0,3.0,,,,1.0,1.0,5.0,3.0,5.0,3.0,0.7353,0.35,,,0,,,,,,,0.7,0.35,0.35,0.5,2.0,2.0,0.0,0.7,0.5,2.0,2.0,0.0,0.35,,0.5,,,2.0,2.0,,0.5,0.5,2.0,2.0,2.0,2.0,0.5,0.35,,,0,,,,,,,0.35,0.0,0.35,1.0,0.7,0.7353,0.35,104,205,4,0.525,1,0.0,0.35,0.35,0.7,0.5,0.0,0.5,0.35,104,204,9,0.7,3,0.175,6,6,0.3333,-1.0,0,0.35,0.35,5.0,10.0,2.0,5.0,2.0,1.0,0.0,0.0,13.0,33.0,0.3429,0.5152,3.0,8.0,3.0,11.0,1.0,0.0,0.7,0.35,2.0,5.5,4.5,9.0,0.5,1.5,0.0,0.0,16.5,30.0,0.2879,0.2833,2.0,5.0,4.5,8.5,0.0,0.5,0.35,0.35,1.75,1.4,2.25,1.25,11.25,24.5,5.0,0.35,0.7,0.7,2.1,2.5667,0.0,0.8182,8.5909,40.95,3.0,0.35,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,27,72.0,215.0,1,0,1,0,33,73.0,202.0,1,0,0,1
824212,2026-04-01T00:10:00+00:00,Scheduled,Daikin Park,117,Houston Astros,HOU,111,Boston Red Sox,BOS,686613,Hunter Brown,678394,Brayan Bello,,,,0,0.7,0.35,0.35,0.5,2.0,2.0,0.0,0.7,0.5,2.0,2.0,0.0,-0.35,0.5,,2.0,2.0,,,,0.5,0.5,2.0,2.0,2.0,2.0,0.5,0.35,,,0,,,,,,,0.7,0.35,0.35,0.5,3.0,3.0,0.0,0.7,0.5,3.0,3.0,0.0,-0.35,,0.5,,,3.0,3.0,,0.5,0.5,3.0,3.0,3.0,3.0,0.5,0.35,,,0,,,,,,,0.35,0.35,0.7,0.5,0.0,0.5,0.35,103,200,7,0.175,2,0.0,0.35,0.35,0.7,0.5,0.0,0.5,0.35,103,201,9,0.175,4,0.175,6,6,0.6667,1.6667,0,0.7,0.35,2.0,5.0,4.5,8.5,0.0,0.0,0.0,0.0,16.0,29.0,0.2825,0.1724,2.0,5.5,4.5,9.0,0.5,0.5,0.7,0.35,3.0,7.0,2.5,10.0,1.0,0.0,0.0,2.0,12.0,33.5,0.2639,0.2995,3.0,7.5,2.5,5.0,1.0,0.0,0.7,0.7,2.1,1.75,1.8,1.4,12.6,36.75,3.0,0.35,0.7,0.7,1.75,2.2167,0.0,0.4737,5.6842,25.2,2.5,0.35,1,4.6667,0.0,1.7143,17.3571,7.7143,0.0,9.0,4.0,4.0,102.0,22.0,1,4.6667,0.0,1.7143,17.3571,7.7143,0.0,6,4.6667,0.0,4.0,4.0,9.0,102.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,27,74.0,220.0,1,0,1,0,26,73.0,195.0,1,0,1,0
