game_id,game_date_utc,team_side,team_id,team_name,team_abbr,opponent_team_id,opponent_team_name,elo_pre,games_played,wins,losses,win_pct,points_scored_avg,points_allowed_avg,point_diff_avg,recent_games,recent_win_pct,recent_points_scored_avg,recent_points_allowed_avg,recent_point_diff_avg,recent3_win_pct,recent5_win_pct,recent3_point_diff_avg,recent5_point_diff_avg,home_win_pct,away_win_pct,home_points_scored_avg,away_points_scored_avg,home_points_allowed_avg,away_points_allowed_avg,streak,rest_days,back_to_back,games_last_7_days,games_last_14_days,last_game_margin,last_game_won,previous_season_win_pct,previous_season_games,standings_wins,standings_losses,standings_games_played,standings_win_pct,standings_points_diff_total,standings_points_diff_avg,standings_conference,standings_division,standings_conference_rank,standings_conference_games_back,standings_division_rank,standings_division_games_back,boxscore_points_avg,boxscore_recent_points_avg,boxscore_opponent_points_avg,boxscore_recent_opponent_points_avg,boxscore_margin_avg,boxscore_recent_margin_avg,boxscore_estimated_possessions_avg,boxscore_recent_estimated_possessions_avg,boxscore_offensive_rating_avg,boxscore_recent_offensive_rating_avg,boxscore_defensive_rating_avg,boxscore_recent_defensive_rating_avg,boxscore_net_rating_avg,boxscore_recent_net_rating_avg,boxscore_fieldGoalPct_avg,boxscore_recent_fieldGoalPct_avg,boxscore_threePointFieldGoalPct_avg,boxscore_recent_threePointFieldGoalPct_avg,boxscore_freeThrowPct_avg,boxscore_recent_freeThrowPct_avg,boxscore_totalRebounds_avg,boxscore_recent_totalRebounds_avg,boxscore_offensiveRebounds_avg,boxscore_recent_offensiveRebounds_avg,boxscore_defensiveRebounds_avg,boxscore_recent_defensiveRebounds_avg,boxscore_assists_avg,boxscore_recent_assists_avg,boxscore_turnovers_avg,boxscore_recent_turnovers_avg,boxscore_steals_avg,boxscore_recent_steals_avg,boxscore_blocks_avg,boxscore_recent_blocks_avg,boxscore_fastBreakPoints_avg,boxscore_recent_fastBreakPoints_avg,boxscore_pointsInPaint_avg,boxscore_recent_pointsInPaint_avg,boxscore_turnoverPoints_avg,boxscore_recent_turnoverPoints_avg,boxscore_leadChanges_avg,boxscore_recent_leadChanges_avg,boxscore_leadPercentage_avg,boxscore_recent_leadPercentage_avg,boxscore_effective_field_goal_pct_avg,boxscore_recent_effective_field_goal_pct_avg,boxscore_true_shooting_pct_avg,boxscore_recent_true_shooting_pct_avg,boxscore_rebound_share_avg,boxscore_recent_rebound_share_avg,player_rotation_player_count,player_top3_points_avg,player_top3_rebounds_avg,player_top3_assists_avg,player_top3_minutes_avg,player_top5_points_avg,player_top5_usage_proxy_avg,player_bench_points_avg,player_guard_points_avg,player_forward_points_avg,player_center_points_avg,player_top_player_points_avg,player_top_player_rebounds_avg,player_top_player_assists_avg,player_top_player_minutes_avg,player_second_player_points_avg,player_third_player_points_avg,absence_last_game_inactive_count,absence_last_game_missing_points_estimate,absence_last_game_missing_rebounds_estimate,absence_last_game_missing_assists_estimate,absence_last_game_missing_minutes_estimate,roster_roster_player_count,roster_roster_avg_age,roster_roster_avg_height_inches,roster_roster_avg_weight_lbs,roster_roster_total_salary,roster_roster_guard_count,roster_roster_forward_count,roster_roster_center_count,roster_current_injury_out_count,roster_current_injury_doubtful_count,roster_current_injury_questionable_count,roster_current_injury_suspended_count,roster_current_injury_points_impact,roster_current_injury_rebounds_impact,roster_current_injury_assists_impact,roster_current_injury_minutes_impact
401810950,2026-03-31T00:30:00+00:00,home,6,Dallas Mavericks,DAL,16,Minnesota Timberwolves,1327.5919181982058,166,68,98,0.40963855421686746,113.82530120481928,116.36144578313252,-2.536144578313253,10,0.3,119.5,126.8,-7.3,0.3333333333333333,0.2,-2.0,-5.6,0.4634146341463415,0.35714285714285715,114.46341463414635,113.20238095238095,114.28048780487805,118.39285714285714,1,2,0,3,5,7,1,0.39325842696629215,89,68,98,166,0.40963855421686746,-421.0,-2.536144578313253,Western,Southwest,11,36.5,2,31.0,,,,,,,102.81180722891565,104.732,,,,,,,47.475903614457835,48.3,35.10843373493976,37.2,76.1566265060241,76.4,43.81927710843374,43.3,10.126506024096386,11.7,33.69277108433735,31.6,25.349397590361445,28.5,13.885542168674698,14.3,7.746987951807229,8.2,5.457831325301205,4.3,16.734939759036145,18.5,51.975903614457835,56.0,17.60843373493976,18.2,6.615384615384615,6.3,36.21153846153846,40.4,0.5405298105168638,0.5498324803671469,,,0.4883654587885246,0.4891108727967574,15,53.86161616161616,18.78181818181818,11.781818181818181,96.25555555555556,80.62525252525252,126.55252525252524,62.12171717171717,43.96590909090909,98.7810606060606,0,21.7,6.6,6.6,34.7,14.88888888888889,17.272727272727273,1,10.444444444444445,2.7777777777777777,1.6666666666666667,19.0,18,26.5,78.66666666666667,213.11111111111111,175580210.0,7,9,2,4,0,0,0,71.42949126959059,32.66112186741779,13.968377692488913,143.627755329235
401810950,2026-03-31T00:30:00+00:00,away,16,Minnesota Timberwolves,MIN,6,Dallas Mavericks,1570.5461518623374,182,107,75,0.5879120879120879,115.67032967032966,111.47252747252747,4.197802197802198,10,0.5,113.0,113.8,-0.8,0.6666666666666666,0.6,-3.3333333333333335,4.4,0.6263736263736264,0.5494505494505495,115.97802197802197,115.36263736263736,109.47252747252747,113.47252747252747,-1,2,0,2,6,-22,0,0.6037735849056604,106,107,75,182,0.5879120879120879,764.0,4.197802197802198,Western,Southwest,4,5.5,1,0.0,,,,,,,101.24263736263737,102.444,,,,,,,47.43956043956044,47.1,37.395604395604394,35.6,76.84615384615384,78.3,44.36813186813187,44.3,11.247252747252746,11.6,33.120879120879124,32.7,26.016483516483518,25.4,14.197802197802197,15.9,8.280219780219781,8.0,5.208791208791209,6.0,14.664835164835164,14.6,48.56043956043956,49.0,17.686813186813186,19.6,6.773584905660377,6.2,50.528301886792455,41.7,0.5560925301345434,0.5380805959078915,,,0.5080721854306323,0.49420060854785064,17,59.0,22.1,9.7,96.7,83.71111111111111,127.24444444444444,63.68593073593073,80.80815295815296,41.111111111111114,25.477777777777778,29.0,4.2,4.2,34.4,18.3,11.7,0,0,0,0,0,18,27.0,79.05555555555556,215.55555555555554,194508161.0,8,7,3,2,0,0,0,58.953084187261396,17.011782198111312,10.338541289933694,105.37056057866185
401810951,2026-03-31T01:00:00+00:00,home,26,Utah Jazz,UTAH,5,Cleveland Cavaliers,1210.510266408065,167,43,124,0.25748502994011974,114.59281437125749,122.94011976047904,-8.347305389221557,10,0.1,117.2,128.8,-11.6,0.0,0.0,-18.0,-16.0,0.32142857142857145,0.1927710843373494,115.91666666666667,113.25301204819277,122.70238095238095,123.18072289156626,-5,1,0,4,7,-25,0,0.26436781609195403,87,43,124,167,0.25748502994011974,-1394.0,-8.347305389221557,Western,Southwest,14,62.0,5,56.5,,,,,,,103.9020359281437,104.95599999999999,,,,,,,46.21556886227545,47.7,35.0,34.9,78.04790419161677,73.5,44.52694610778443,41.0,11.862275449101796,11.4,32.66467065868263,29.6,27.239520958083833,29.2,15.946107784431138,14.5,7.718562874251497,10.1,4.191616766467066,4.9,15.341317365269461,24.8,49.461077844311376,54.8,21.137724550898202,19.2,6.890909090909091,5.3,31.618181818181817,32.9,0.5376529896989145,0.5433870268451616,,,0.4973275502232155,0.46273262199810417,16,26.144444444444446,15.983333333333334,10.383333333333333,98.93888888888888,61.1989898989899,105.03838383838385,133.46853146853147,109.82206682206682,74.01212121212122,10.833333333333332,16.166666666666668,3.9166666666666665,4.25,34.25,5.2,4.777777777777778,2,20.75,8.25,7.25,38.0,18,25.27777777777778,79.44444444444444,221.55555555555554,147061278.0,8,7,3,6,0,0,0,95.71948932079529,38.99405855338691,23.245288894356058,168.4813985247754
401810951,2026-03-31T01:00:00+00:00,away,5,Cleveland Cavaliers,CLE,26,Utah Jazz,1650.8167546212933,173,116,57,0.6705202312138728,120.35260115606937,113.73410404624278,6.618497109826589,10,0.7,123.2,117.5,5.7,0.6666666666666666,0.8,3.0,3.8,0.6931818181818182,0.6470588235294118,120.31818181818181,120.38823529411765,113.01136363636364,114.48235294117647,1,3,0,3,6,21,1,0.6224489795918368,98,116,57,173,0.6705202312138728,1145.0,6.618497109826589,Eastern,Central,3,25.5,1,0.0,,,,,,,102.22080924855491,99.964,,,,,,,48.2485549132948,50.5,37.09826589595376,37.7,77.25433526011561,76.3,44.872832369942195,44.0,11.520231213872833,10.1,33.35260115606936,33.9,27.90751445086705,28.3,12.971098265895954,11.2,8.531791907514451,6.4,4.635838150289017,4.1,14.820809248554914,12.7,50.92485549132948,53.6,16.976878612716764,16.5,6.461538461538462,5.6,52.07692307692308,56.7,0.5663436038925598,0.5893348530190596,,,0.5065640874864421,0.5105407445650343,18,67.03636363636363,19.863636363636363,16.581818181818182,100.36363636363636,89.14747474747475,136.8151515151515,76.46464646464646,100.5111111111111,18.555555555555557,46.54545454545455,22.181818181818183,5.545454545454546,8.181818181818182,35.27272727272727,24.4,20.454545454545453,0,0,0,0,0,18,27.444444444444443,78.0,214.66666666666666,211979653.0,9,6,3,5,0,0,0,42.39793185847101,24.110516757525744,10.380690084412805,107.5522964840038
401810952,2026-03-31T01:30:00+00:00,home,25,Oklahoma City Thunder,OKC,8,Detroit Pistons,1785.1239418600915,192,151,41,0.7864583333333334,118.36979166666667,107.31770833333333,11.052083333333334,10,0.9,118.9,107.7,11.2,0.6666666666666666,0.8,6.333333333333333,12.0,0.8282828282828283,0.7419354838709677,119.55555555555556,117.10752688172043,105.95959595959596,108.76344086021506,2,1,0,3,7,11,1,0.7964601769911505,113,151,41,192,0.7864583333333334,2122.0,11.052083333333334,Eastern,Atlantic,1,0.0,1,0.0,,,,,,,101.93875000000001,99.604,,,,,,,47.697916666666664,48.7,36.109375,35.4,81.22916666666667,80.4,44.385416666666664,45.3,10.223958333333334,10.8,34.161458333333336,34.5,25.734375,25.3,11.645833333333334,10.6,10.177083333333334,8.8,5.619791666666667,5.5,14.911458333333334,15.1,49.53125,49.4,13.677083333333334,11.1,6.377358490566038,8.2,64.32075471698113,65.5,0.5532583871631671,0.5593596034176473,,,0.4948942979486152,0.5072019030137872,16,59.31944444444444,15.669444444444444,11.905555555555555,87.68611111111112,82.66035353535354,123.48535353535354,61.369805194805195,110.96944444444445,11.9,21.160714285714285,30.0,4.1,7.1,33.7,15.875,13.444444444444445,4,11.714285714285715,5.571428571428571,1.3214285714285714,27.607142857142858,18,24.77777777777778,78.72222222222223,209.44444444444446,184428131.0,11,3,4,1,0,0,0,0.0,0.0,0.0,0.0
401810952,2026-03-31T01:30:00+00:00,away,8,Detroit Pistons,DET,25,Oklahoma City Thunder,1716.9054625155854,171,105,66,0.6140350877192983,115.74269005847954,111.08771929824562,4.654970760233918,10,0.8,120.7,108.6,12.1,0.6666666666666666,0.8,14.0,11.8,0.627906976744186,0.6,115.95348837209302,115.52941176470588,110.11627906976744,112.07058823529412,2,2,0,3,7,22,1,0.6344086021505376,93,105,66,171,0.6140350877192983,796.0,4.654970760233918,Eastern,Atlantic,5,35.5,4,35.5,,,,,,,102.23529411764706,101.596,,,,,,,47.88823529411765,50.8,35.37647058823529,36.8,76.44117647058823,80.0,45.1,44.9,12.1,12.7,33.0,32.2,26.711764705882352,31.4,14.294117647058824,14.4,9.176470588235293,10.1,5.829411764705882,5.8,18.152941176470588,18.9,54.71764705882353,64.2,17.323529411764707,15.5,5.377358490566038,6.3,63.528301886792455,70.9,0.5454158257718696,0.5701671507771637,,,0.5196190324903392,0.5320672719330565,17,47.025,19.575,11.5,87.55,73.69166666666666,120.98888888888888,80.22619047619048,72.15119047619048,57.46666666666667,24.3,15.1,3.7,6.7,30.1,23.3,8.625,0,0,0,0,0,18,25.72222222222222,78.77777777777777,216.16666666666666,180485469.0,8,8,2,2,0,0,0,86.09449004368493,37.301373584160736,20.858358840573693,174.6274993764676
401810953,2026-03-31T02:00:00+00:00,home,13,Los Angeles Lakers,LAL,27,Washington Wizards,1684.5829900337176,173,102,71,0.5895953757225434,113.76878612716763,113.45664739884393,0.31213872832369943,10,0.9,121.5,114.1,7.4,0.6666666666666666,0.8,7.0,6.0,0.6551724137931034,0.5232558139534884,115.10344827586206,112.4186046511628,112.58620689655173,114.33720930232558,2,2,0,2,6,17,1,0.5806451612903226,93,102,71,173,0.5895953757225434,54.0,0.31213872832369943,Western,Pacific,3,6.0,1,0.0,,,,,,,99.59745664739884,99.932,,,,,,,48.358381502890175,51.7,35.797687861271676,36.0,77.6242774566474,73.1,41.90173410404624,41.6,9.739884393063583,10.1,32.16184971098266,31.5,25.439306358381504,25.7,13.647398843930636,11.6,7.953757225433526,9.5,4.531791907514451,5.0,14.595375722543352,14.8,48.971098265895954,56.8,17.92485549132948,17.2,6.618181818181818,7.9,47.56363636363636,60.8,0.5582340855545413,0.5844835865872094,,,0.49771133112829785,0.5083334578249727,17,81.52777777777777,20.13888888888889,19.5,112.69444444444444,102.22777777777777,155.99166666666665,38.723992673992676,82.43589743589743,39.715873015873015,18.799999999999997,23.75,4.5,5.916666666666667,39.0,39.666666666666664,18.11111111111111,4,3.0,4.0,0.5,9.5,18,26.555555555555557,78.83333333333333,220.16666666666666,205234383.0,8,8,2,2,0,0,1,42.64122048553376,11.534419687396076,10.934353175922848,69.78210841370137
401810953,2026-03-31T02:00:00+00:00,away,27,Washington Wizards,WSH,13,Los Angeles Lakers,1219.6914641150154,164,38,126,0.23170731707317074,109.97560975609755,121.78048780487805,-11.804878048780488,10,0.1,113.1,126.0,-12.9,0.3333333333333333,0.2,-5.666666666666667,-14.0,0.25925925925925924,0.20481927710843373,111.58024691358025,108.40963855421687,122.28395061728395,121.28915662650603,-2,1,0,3,7,-35,0,0.2441860465116279,86,38,126,164,0.23170731707317074,-1936.0,-11.804878048780488,Eastern,Southeast,16,99.0,5,45.5,,,,,,,103.56883435582823,103.97200000000001,,,,,,,44.98159509202454,47.2,34.38650306748466,37.4,76.85889570552148,75.6,43.15337423312884,38.8,10.791411042944786,8.9,32.36196319018405,29.9,25.006134969325153,24.3,15.276073619631902,15.4,7.6503067484662575,7.7,5.429447852760736,4.7,15.085889570552148,13.8,46.515337423312886,44.4,20.01840490797546,22.1,5.481481481481482,3.8,27.27777777777778,15.8,0.5226607314871677,0.5529095958786728,,,0.47204258264167387,0.44037577019453034,14,35.25,21.0,7.183333333333334,90.96666666666667,62.53333333333333,106.05,96.68253968253968,98.78333333333333,48.432539682539684,12.0,15.5,3.75,2.5833333333333335,31.416666666666668,7.0,12.75,2,20.875,6.875,4.25,43.375,18,24.0,78.38888888888889,205.61111111111111,163109036.0,9,8,1,5,0,0,0,71.6489766131883,23.653824159910606,19.005325032212454,143.2848213776668
401810954,2026-03-31T23:00:00+00:00,home,19,Orlando Magic,ORL,21,Phoenix Suns,1496.4814947999744,169,87,82,0.514792899408284,109.99408284023669,109.81656804733728,0.17751479289940827,10,0.3,115.7,124.0,-8.3,0.3333333333333333,0.2,-17.666666666666668,-11.2,0.5882352941176471,0.44047619047619047,110.78823529411764,109.19047619047619,108.36470588235294,111.28571428571429,-1,1,0,3,7,-52,0,0.5,92,87,82,169,0.514792899408284,30.0,0.17751479289940827,Eastern,Central,6,52.5,2,27.0,,,,,,,100.0589349112426,104.296,,,,,,,45.40236686390533,45.5,32.6094674556213,34.8,78.88757396449704,85.4,42.751479289940825,40.2,11.201183431952662,10.2,31.550295857988164,30.0,24.449704142011836,24.6,13.319526627218934,14.4,8.579881656804734,7.2,5.402366863905326,2.4,14.378698224852071,10.4,48.0,45.0,17.272189349112427,20.5,7.150943396226415,3.7,46.60377358490566,46.5,0.5198558924323213,0.5281371471781633,,,0.5005031630754949,0.49119162607363265,15,57.92727272727273,18.2,11.727272727272727,100.61818181818182,86.26060606060607,130.8040404040404,44.55050505050505,56.02121212121212,55.256565656565655,19.53333333333333,24.545454545454547,7.090909090909091,5.545454545454546,35.81818181818182,20.181818181818183,13.2,0,0,0,0,0,17,25.0,79.47058823529412,219.58823529411765,189534129.0,7,7,3,3,0,0,0,38.57200392445425,12.482148638704931,8.10158449840569,72.14286239882267
401810954,2026-03-31T23:00:00+00:00,away,21,Phoenix Suns,PHX,19,Orlando Magic,1520.6332058726425,165,83,82,0.503030303030303,113.12727272727273,113.77575757575758,-0.6484848484848484,10,0.4,116.5,112.1,4.4,0.6666666666666666,0.4,15.0,8.2,0.5833333333333334,0.41975308641975306,112.92857142857143,113.33333333333333,111.36904761904762,116.27160493827161,1,1,0,2,6,25,1,0.48863636363636365,88,83,82,165,0.503030303030303,-107.0,-0.6484848484848484,Western,Pacific,8,21.0,4,15.0,,,,,,,99.70243902439024,98.292,,,,,,,46.701219512195124,47.0,36.83536585365854,38.0,79.09756097560975,76.4,42.896341463414636,41.7,11.152439024390244,11.8,31.74390243902439,29.9,26.51219512195122,25.6,13.402439024390244,10.6,8.50609756097561,8.5,4.573170731707317,4.5,13.74390243902439,12.1,42.707317073170735,40.0,17.841463414634145,13.8,6.320754716981132,7.3,51.867924528301884,63.7,0.550116902608563,0.5575944211931001,,,0.49357317054911054,0.502201921061079,16,63.63636363636364,12.454545454545455,14.454545454545455,94.45454545454545,83.2840909090909,126.18181818181819,54.60551948051948,91.10779220779222,41.96363636363636,4.818181818181818,28.545454545454547,3.6363636363636362,5.909090909090909,33.81818181818182,23.818181818181817,11.272727272727273,0,0,0,0,0,18,25.833333333333332,78.44444444444444,215.5,162337811.0,8,8,2,4,0,0,0,41.60118183703089,15.785265049415992,4.9591194968553465,80.62194173750777
401810955,2026-03-31T23:30:00+00:00,home,17,Brooklyn Nets,BKN,30,Charlotte Hornets,1252.750254488306,165,47,118,0.28484848484848485,106.12727272727273,113.62424242424242,-7.496969696969697,10,0.1,101.5,112.4,-10.9,0.3333333333333333,0.2,-1.0,-8.4,0.2962962962962963,0.27380952380952384,107.25925925925925,105.03571428571429,113.24691358024691,113.98809523809524,1,1,0,3,7,17,1,0.30952380952380953,84,47,118,165,0.28484848484848485,-1237.0,-7.496969696969697,Western,Southwest,13,57.0,4,51.5,,,,,,,99.05926829268293,100.99199999999999,,,,,,,44.16463414634146,43.0,34.43292682926829,33.6,77.7439024390244,78.3,40.65243902439025,36.9,10.847560975609756,9.4,29.804878048780488,27.5,25.317073170731707,23.3,14.804878048780488,16.6,7.884146341463414,9.8,4.2560975609756095,4.3,13.304878048780488,13.6,43.792682926829265,43.8,19.628048780487806,20.5,5.946428571428571,5.6,32.785714285714285,29.9,0.5208127756353019,0.5032071268595676,,,0.4825593757727813,0.43772198830671405,15,33.85,7.975,6.9,75.375,56.79642857142857,83.725,77.47878787878788,57.19722222222222,67.57799422799422,9.5,11.6,3.1,4.4,26.0,7.375,14.875,1,13.375,2.25,1.375,22.625,18,23.5,79.0,213.77777777777777,125826874.0,8,8,2,4,0,0,0,69.76618350154752,27.06330259126412,13.018801351867074,136.2027568994383
401810955,2026-03-31T23:30:00+00:00,away,30,Charlotte Hornets,CHA,17,Brooklyn Nets,1660.261030417857,167,62,105,0.3712574850299401,110.7005988023952,113.13173652694611,-2.431137724550898,10,0.7,117.3,106.8,10.5,0.3333333333333333,0.6,-2.6666666666666665,11.8,0.39759036144578314,0.34523809523809523,110.855421686747,110.54761904761905,111.80722891566265,114.44047619047619,-2,1,0,3,6,-15,0,0.2840909090909091,88,62,105,167,0.3712574850299401,-406.0,-2.431137724550898,Eastern,Southeast,14,76.5,4,23.0,,,,,,,100.96095808383234,99.192,,,,,,,44.59880239520958,46.7,35.82634730538922,39.2,79.46107784431138,80.9,45.89221556886228,46.0,12.51497005988024,12.8,33.377245508982035,33.2,25.281437125748504,25.0,15.071856287425149,14.1,7.245508982035928,7.2,4.497005988023952,3.5,12.467065868263473,13.6,45.06586826347306,42.6,19.293413173652695,16.0,7.127272727272727,5.4,58.74545454545454,61.9,0.5282097949353332,0.5664431327373923,,,0.5206652860893036,0.5511326584646634,14,50.7,16.3,9.5,90.5,79.60000000000001,127.2,48.39393939393939,75.39393939393939,45.5,7.1,18.8,5.4,3.8,31.3,17.1,14.8,0,0,0,0,0,18,24.61111111111111,79.05555555555556,214.05555555555554,156452645.0,9,7,2,1,0,0,0,14.09299191374663,8.881786676934926,2.8933384674624567,42.18598382749326
