game_pk,game_date_utc,status,venue_name,home_team_id,home_team_name,away_team_id,away_team_name,home_probable_pitcher_id,home_probable_pitcher_name,away_probable_pitcher_id,away_probable_pitcher_name,home_score,away_score,target_home_team_win,is_doubleheader,home_team_games_played,home_team_wins,home_team_losses,home_team_win_pct,home_team_runs_scored_avg,home_team_runs_allowed_avg,home_team_run_diff_avg,home_team_recent_games,home_team_recent_win_pct,home_team_recent_runs_scored_avg,home_team_recent_runs_allowed_avg,home_team_recent_run_diff_avg,home_team_streak,home_team_home_win_pct,home_team_away_win_pct,home_team_home_runs_scored_avg,home_team_home_runs_allowed_avg,home_team_away_runs_scored_avg,home_team_away_runs_allowed_avg,home_team_one_run_win_pct,home_team_recent3_win_pct,home_team_recent5_win_pct,home_team_recent3_runs_scored_avg,home_team_recent3_runs_allowed_avg,home_team_recent5_runs_scored_avg,home_team_recent5_runs_allowed_avg,home_team_pythag_win_pct,home_team_rest_days,home_team_played_yesterday,home_team_games_last_7_days,home_team_travel_distance_km,home_team_last_game_was_home,home_team_last_game_margin,home_team_last_game_runs_scored,home_team_last_game_runs_allowed,home_team_last_game_won,away_team_games_played,away_team_wins,away_team_losses,away_team_win_pct,away_team_runs_scored_avg,away_team_runs_allowed_avg,away_team_run_diff_avg,away_team_recent_games,away_team_recent_win_pct,away_team_recent_runs_scored_avg,away_team_recent_runs_allowed_avg,away_team_recent_run_diff_avg,away_team_streak,away_team_home_win_pct,away_team_away_win_pct,away_team_home_runs_scored_avg,away_team_home_runs_allowed_avg,away_team_away_runs_scored_avg,away_team_away_runs_allowed_avg,away_team_one_run_win_pct,away_team_recent3_win_pct,away_team_recent5_win_pct,away_team_recent3_runs_scored_avg,away_team_recent3_runs_allowed_avg,away_team_recent5_runs_scored_avg,away_team_recent5_runs_allowed_avg,away_team_pythag_win_pct,away_team_rest_days,away_team_played_yesterday,away_team_games_last_7_days,away_team_travel_distance_km,away_team_last_game_was_home,away_team_last_game_margin,away_team_last_game_runs_scored,away_team_last_game_runs_allowed,away_team_last_game_won,home_standings_wins,home_standings_losses,home_standings_games_played,home_standings_win_pct,home_standings_run_diff,home_standings_pythag_win_pct,home_standings_league_id,home_standings_division_id,home_standings_league_rank,home_standings_league_games_back,home_standings_division_rank,home_standings_division_games_back,away_standings_wins,away_standings_losses,away_standings_games_played,away_standings_win_pct,away_standings_run_diff,away_standings_pythag_win_pct,away_standings_league_id,away_standings_division_id,away_standings_league_rank,away_standings_league_games_back,away_standings_division_rank,away_standings_division_games_back,h2h_games,h2h_recent_games,h2h_home_team_recent_win_pct,h2h_home_team_recent_run_diff_avg,h2h_last_meeting_home_team_won,home_boxscore_recent_games,home_boxscore_batting_runs_avg,home_boxscore_batting_hits_avg,home_boxscore_batting_walks_avg,home_boxscore_batting_strikeouts_avg,home_boxscore_batting_home_runs_avg,home_boxscore_batting_doubles_avg,home_boxscore_batting_triples_avg,home_boxscore_batting_stolen_bases_avg,home_boxscore_batting_left_on_base_avg,home_boxscore_batting_at_bats_avg,home_boxscore_batting_obp_proxy_avg,home_boxscore_batting_slg_proxy_avg,home_boxscore_pitching_runs_allowed_avg,home_boxscore_pitching_hits_allowed_avg,home_boxscore_pitching_walks_allowed_avg,home_boxscore_pitching_strikeouts_avg,home_boxscore_pitching_home_runs_allowed_avg,home_boxscore_fielding_errors_avg,away_boxscore_recent_games,away_boxscore_batting_runs_avg,away_boxscore_batting_hits_avg,away_boxscore_batting_walks_avg,away_boxscore_batting_strikeouts_avg,away_boxscore_batting_home_runs_avg,away_boxscore_batting_doubles_avg,away_boxscore_batting_triples_avg,away_boxscore_batting_stolen_bases_avg,away_boxscore_batting_left_on_base_avg,away_boxscore_batting_at_bats_avg,away_boxscore_batting_obp_proxy_avg,away_boxscore_batting_slg_proxy_avg,away_boxscore_pitching_runs_allowed_avg,away_boxscore_pitching_hits_allowed_avg,away_boxscore_pitching_walks_allowed_avg,away_boxscore_pitching_strikeouts_avg,away_boxscore_pitching_home_runs_allowed_avg,away_boxscore_fielding_errors_avg,home_bullpen_recent_games,home_bullpen_games_with_relief,home_bullpen_relievers_used,home_bullpen_innings_pitched,home_bullpen_era,home_bullpen_whip,home_bullpen_k_per_9,home_bullpen_pitches,home_bullpen_avg_relievers_per_game,away_bullpen_recent_games,away_bullpen_games_with_relief,away_bullpen_relievers_used,away_bullpen_innings_pitched,away_bullpen_era,away_bullpen_whip,away_bullpen_k_per_9,away_bullpen_pitches,away_bullpen_avg_relievers_per_game,home_pitcher_recent_appearances,home_pitcher_recent_innings_pitched,home_pitcher_recent_era,home_pitcher_recent_whip,home_pitcher_recent_k_per_9,home_pitcher_recent_bb_per_9,home_pitcher_recent_hr_per_9,home_pitcher_recent_strikeouts,home_pitcher_recent_walks,home_pitcher_recent_hits_allowed,home_pitcher_recent_pitches,home_pitcher_recent_batters_faced,home_pitcher_season_appearances,home_pitcher_season_innings_pitched,home_pitcher_season_era,home_pitcher_season_whip,home_pitcher_season_k_per_9,home_pitcher_season_bb_per_9,home_pitcher_season_hr_per_9,home_pitcher_days_since_last_appearance,home_pitcher_last_appearance_innings_pitched,home_pitcher_last_appearance_earned_runs,home_pitcher_last_appearance_hits,home_pitcher_last_appearance_walks,home_pitcher_last_appearance_strikeouts,home_pitcher_last_appearance_pitches,away_pitcher_recent_appearances,away_pitcher_recent_innings_pitched,away_pitcher_recent_era,away_pitcher_recent_whip,away_pitcher_recent_k_per_9,away_pitcher_recent_bb_per_9,away_pitcher_recent_hr_per_9,away_pitcher_recent_strikeouts,away_pitcher_recent_walks,away_pitcher_recent_hits_allowed,away_pitcher_recent_pitches,away_pitcher_recent_batters_faced,away_pitcher_season_appearances,away_pitcher_season_innings_pitched,away_pitcher_season_era,away_pitcher_season_whip,away_pitcher_season_k_per_9,away_pitcher_season_bb_per_9,away_pitcher_season_hr_per_9,away_pitcher_days_since_last_appearance,away_pitcher_last_appearance_innings_pitched,away_pitcher_last_appearance_earned_runs,away_pitcher_last_appearance_hits,away_pitcher_last_appearance_walks,away_pitcher_last_appearance_strikeouts,away_pitcher_last_appearance_pitches,home_pitcher_profile_age,home_pitcher_profile_height_inches,home_pitcher_profile_weight_lbs,home_pitcher_profile_throws_right,home_pitcher_profile_throws_left,home_pitcher_profile_bats_right,home_pitcher_profile_bats_left,away_pitcher_profile_age,away_pitcher_profile_height_inches,away_pitcher_profile_weight_lbs,away_pitcher_profile_throws_right,away_pitcher_profile_throws_left,away_pitcher_profile_bats_right,away_pitcher_profile_bats_left
824861,2026-03-31T22:35:00+00:00,Scheduled,Oriole Park at Camden Yards,110,Baltimore Orioles,140,Texas Rangers,621107,Zach Eflin,594798,Jacob deGrom,,,,0,0,0,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,0,0,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,0,0,0,0.0,0,,103,201,1,0.0,1,0.0,0,0,0,0.0,0,,103,200,11,0.0,3,0.0,7,7,0.7143,1.8571,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,31,78.0,220.0,1,0,1,0,37,76.0,180.0,1,0,0,1
824537,2026-03-31T22:40:00+00:00,Scheduled,Great American Ball Park,113,Cincinnati Reds,134,Pittsburgh Pirates,682227,Brandon Williamson,696149,Bubba Chandler,,,,0,0,0,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,0,0,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,0,0,0,0.0,0,,104,205,1,0.0,1,0.0,0,0,0,0.0,0,,104,205,8,0.0,3,0.0,13,13,0.3846,0.1538,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,27,78.0,210.0,0,1,1,0,23,75.0,206.0,1,0,0,0
823485,2026-03-31T22:40:00+00:00,Scheduled,Citizens Bank Park,143,Philadelphia Phillies,120,Washington Nationals,691725,Andrew Painter,676571,PJ Poulin,,,,0,0,0,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,0,0,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,0,0,0,0.0,0,,104,204,14,0.0,4,0.0,0,0,0,0.0,0,,104,204,2,0.0,1,0.0,14,14,0.7143,1.7143,1,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,2,1.6667,0.0,1.8,5.4,10.8,0.0,1.0,2.0,1.0,38.0,8.0,2,1.6667,0.0,1.8,5.4,10.8,0.0,2,0.6667,0.0,0.0,1.0,1.0,14.0,22,79.0,215.0,1,0,1,0,29,73.0,195.0,0,1,1,0
823888,2026-03-31T22:40:00+00:00,Scheduled,loanDepot park,146,Miami Marlins,145,Chicago White Sox,676083,Janson Junk,607200,Erick Fedde,,,,0,0,0,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,0,0,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,0,0,0,0.0,0,,104,204,7,0.0,2,0.0,0,0,0,0.0,0,,103,202,7,0.0,3,0.0,3,3,0.6667,1.0,1,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,30,74.0,197.0,1,0,1,0,33,76.0,205.0,1,0,1,0
822836,2026-03-31T23:07:00+00:00,Scheduled,Rogers Centre,141,Toronto Blue Jays,115,Colorado Rockies,453286,Max Scherzer,663372,Ryan Feltner,,,,0,0,0,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,0,0,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,0,0,0,0.0,0,,103,201,4,0.0,3,0.0,0,0,0,0.0,0,,104,203,11,0.0,5,0.0,3,3,0.6667,-0.3333,1,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,41,75.0,208.0,1,0,1,0,29,76.0,190.0,1,0,1,0
824942,2026-03-31T23:15:00+00:00,Scheduled,Truist Park,144,Atlanta Braves,133,Athletics,660761,José Suarez,650644,Aaron Civale,,,,0,0,0,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,0,0,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,0,0,0,0.0,0,,104,204,15,0.0,5,0.0,0,0,0,0.0,0,,103,200,12,0.0,4,0.0,3,3,0.6667,0.6667,1,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,28,70.0,225.0,0,1,0,1,30,73.0,245.0,1,0,1,0
824699,2026-03-31T23:40:00+00:00,Scheduled,Wrigley Field,112,Chicago Cubs,108,Los Angeles Angels,592791,Jameson Taillon,667755,José Soriano,,,,0,0,0,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,0,0,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,0,0,0,0.0,0,,104,205,9,0.0,4,0.0,0,0,0,0.0,0,,103,200,2,0.0,1,0.0,3,3,0.6667,0.6667,1,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,1,6.0,0.0,1.0,10.5,6.0,0.0,7.0,4.0,2.0,91.0,24.0,1,6.0,0.0,1.0,10.5,6.0,0.0,5,6.0,0.0,2.0,4.0,7.0,91.0,34,77.0,230.0,1,0,1,0,27,75.0,220.0,1,0,1,0
823807,2026-03-31T23:40:00+00:00,Scheduled,American Family Field,158,Milwaukee Brewers,139,Tampa Bay Rays,605540,Brandon Woodruff,663556,Shane McClanahan,,,,0,0,0,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,0,0,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,0,0,0,0.0,0,,104,205,13,0.0,5,0.0,0,0,0,0.0,0,,103,201,3,0.0,2,0.0,3,3,0.6667,3.6667,1,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,33,76.0,241.0,1,0,0,1,28,75.0,210.0,0,1,0,1
823077,2026-03-31T23:45:00+00:00,Scheduled,Busch Stadium,138,St. Louis Cardinals,121,New York Mets,669467,Andre Pallante,673540,Kodai Senga,,,,0,0,0,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,0,0,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,0,0,0,0.0,0,,104,205,6,0.0,2,0.0,0,0,0,0.0,0,,104,204,12,0.0,3,0.0,6,6,0.3333,-1.0,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,27,72.0,215.0,1,0,1,0,33,73.0,202.0,1,0,0,1
824212,2026-04-01T00:10:00+00:00,Scheduled,Daikin Park,117,Houston Astros,111,Boston Red Sox,686613,Hunter Brown,678394,Brayan Bello,,,,0,0,0,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,0,0,0,,,,,0,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,0,0,0,0.0,0,,103,200,9,0.0,2,0.0,0,0,0,0.0,0,,103,201,15,0.0,5,0.0,6,6,0.6667,1.6667,0,0,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,0,0,0,,,,,,,1,4.6667,0.0,1.7143,17.3571,7.7143,0.0,9.0,4.0,4.0,102.0,22.0,1,4.6667,0.0,1.7143,17.3571,7.7143,0.0,6,4.6667,0.0,4.0,4.0,9.0,102.0,0,,,,,,,,,,,,0,,,,,,,,,,,,,,27,74.0,220.0,1,0,1,0,26,73.0,195.0,1,0,1,0
